granary_id,longitude,latitude,address_cn,heap_id,detection_time,temperature_grain,grid_x,grid_y,grid_z,avg_grain_temp,max_temp,min_temp,temperature_inside,humidity_warehouse,temperature_outside,humidity_outside,warehouse_type
蚬冈库,122.3536,36.1458,开平市蚬冈镇,P2-1-01堆位,2025-06-13 02:01:08,29.25,1,1,1,22.63,29.25,16.0,29.94,62.81,25.0,60.0,平房仓
蚬冈库,122.3536,36.1458,开平市蚬冈镇,P2-1-01堆位,2025-06-13 02:01:08,28.25,1,1,2,22.63,29.25,16.0,29.94,62.81,25.0,60.0,平房仓
蚬冈库,122.3536,36.1458,开平市蚬冈镇,P2-1-01堆位,2025-06-13 02:01:08,28.5,1,1,3,22.63,29.25,16.0,29.94,62.81,25.0,60.0,平房仓
蚬冈库,122.3536,36.1458,开平市蚬冈镇,P2-1-01堆位,2025-06-13 02:01:08,27.75,1,1,4,22.63,29.25,16.0,29.94,62.81,25.0,60.0,平房仓
蚬冈库,122.3536,36.1458,开平市蚬冈镇,P2-1-01堆位,2025-06-13 02:01:08,27.0,1,1,5,22.63,29.25,16.0,29.94,62.81,25.0,60.0,平房仓
蚬冈库,122.3536,36.1458,开平市蚬冈镇,P2-1-01堆位,2025-06-13 02:01:08,27.5,1,1,6,22.63,29.25,16.0,29.94,62.81,25.0,60.0,平房仓
蚬冈库,122.3536,36.1458,开平市蚬冈镇,P2-1-01堆位,2025-06-13 02:01:08,22.25,1,2,1,22.63,29.25,16.0,29.94,62.81,25.0,60.0,平房仓
蚬冈库,122.3536,36.1458,开平市蚬冈镇,P2-1-01堆位,2025-06-13 02:01:08,24.5,1,2,2,22.63,29.25,16.0,29.94,62.81,25.0,60.0,平房仓
蚬冈库,122.3536,36.1458,开平市蚬冈镇,P2-1-01堆位,2025-06-13 02:01:08,24.25,1,2,3,22.63,29.25,16.0,29.94,62.81,25.0,60.0,平房仓
蚬冈库,122.3536,36.1458,开平市蚬冈镇,P2-1-01堆位,2025-06-13 02:01:08,24.25,1,2,4,22.63,29.25,16.0,29.94,62.81,25.0,60.0,平房仓
蚬冈库,122.3536,36.1458,开平市蚬冈镇,P2-1-01堆位,2025-06-13 02:01:08,23.5,1,2,5,22.63,29.25,16.0,29.94,62.81,25.0,60.0,平房仓
蚬冈库,122.3536,36.1458,开平市蚬冈镇,P2-1-01堆位,2025-06-13 02:01:08,24.0,1,2,6,22.63,29.25,16.0,29.94,62.81,25.0,60.0,平房仓
蚬冈库,122.3536,36.1458,开平市蚬冈镇,P2-1-01堆位,2025-06-13 02:01:08,19.25,1,3,1,22.63,29.25,16.0,29.94,62.81,25.0,60.0,平房仓
蚬冈库,122.3536,36.1458,开平市蚬冈镇,P2-1-01堆位,2025-06-13 02:01:08,17.75,1,3,2,22.63,29.25,16.0,29.94,62.81,25.0,60.0,平房仓
蚬冈库,122.3536,36.1458,开平市蚬冈镇,P2-1-01堆位,2025-06-13 02:01:08,18.25,1,3,3,22.63,29.25,16.0,29.94,62.81,25.0,60.0,平房仓
蚬冈库,122.3536,36.1458,开平市蚬冈镇,P2-1-01堆位,2025-06-13 02:01:08,19.75,1,3,4,22.63,29.25,16.0,29.94,62.81,25.0,60.0,平房仓
蚬冈库,122.3536,36.1458,开平市蚬冈镇,P2-1-01堆位,2025-06-13 02:01:08,18.25,1,3,5,22.63,29.25,16.0,29.94,62.81,25.0,60.0,平房仓
蚬冈库,122.3536,36.1458,开平市蚬冈镇,P2-1-01堆位,2025-06-13 02:01:08,19.0,1,3,6,22.63,29.25,16.0,29.94,62.81,25.0,60.0,平房仓
蚬冈库,122.3536,36.1458,开平市蚬冈镇,P2-1-01堆位,2025-06-13 02:01:08,21.5,1,4,1,22.63,29.25,16.0,29.94,62.81,25.0,60.0,平房仓
蚬冈库,122.3536,36.1458,开平市蚬冈镇,P2-1-01堆位,2025-06-13 02:01:08,19.5,1,4,2,22.63,29.25,16.0,29.94,62.81,25.0,60.0,平房仓
蚬冈库,122.3536,36.1458,开平市蚬冈镇,P2-1-01堆位,2025-06-13 02:01:08,19.75,1,4,3,22.63,29.25,16.0,29.94,62.81,25.0,60.0,平房仓
蚬冈库,122.3536,36.1458,开平市蚬冈镇,P2-1-01堆位,2025-06-13 02:01:08,18.5,1,4,4,22.63,29.25,16.0,29.94,62.81,25.0,60.0,平房仓
蚬冈库,122.3536,36.1458,开平市蚬冈镇,P2-1-01堆位,2025-06-13 02:01:08,20.75,1,4,5,22.63,29.25,16.0,29.94,62.81,25.0,60.0,平房仓
蚬冈库,122.3536,36.1458,开平市蚬冈镇,P2-1-01堆位,2025-06-13 02:01:08,20.5,1,4,6,22.63,29.25,16.0,29.94,62.81,25.0,60.0,平房仓
蚬冈库,122.3536,36.1458,开平市蚬冈镇,P2-1-01堆位,2025-06-13 02:01:08,27.25,2,1,1,22.63,29.25,16.0,29.94,62.81,25.0,60.0,平房仓
蚬冈库,122.3536,36.1458,开平市蚬冈镇,P2-1-01堆位,2025-06-13 02:01:08,27.75,2,1,2,22.63,29.25,16.0,29.94,62.81,25.0,60.0,平房仓
蚬冈库,122.3536,36.1458,开平市蚬冈镇,P2-1-01堆位,2025-06-13 02:01:08,28.5,2,1,3,22.63,29.25,16.0,29.94,62.81,25.0,60.0,平房仓
蚬冈库,122.3536,36.1458,开平市蚬冈镇,P2-1-01堆位,2025-06-13 02:01:08,27.75,2,1,4,22.63,29.25,16.0,29.94,62.81,25.0,60.0,平房仓
蚬冈库,122.3536,36.1458,开平市蚬冈镇,P2-1-01堆位,2025-06-13 02:01:08,27.75,2,1,5,22.63,29.25,16.0,29.94,62.81,25.0,60.0,平房仓
蚬冈库,122.3536,36.1458,开平市蚬冈镇,P2-1-01堆位,2025-06-13 02:01:08,28.0,2,1,6,22.63,29.25,16.0,29.94,62.81,25.0,60.0,平房仓
蚬冈库,122.3536,36.1458,开平市蚬冈镇,P2-1-01堆位,2025-06-13 02:01:08,23.25,2,2,1,22.63,29.25,16.0,29.94,62.81,25.0,60.0,平房仓
蚬冈库,122.3536,36.1458,开平市蚬冈镇,P2-1-01堆位,2025-06-13 02:01:08,27.75,2,2,2,22.63,29.25,16.0,29.94,62.81,25.0,60.0,平房仓
蚬冈库,122.3536,36.1458,开平市蚬冈镇,P2-1-01堆位,2025-06-13 02:01:08,25.75,2,2,3,22.63,29.25,16.0,29.94,62.81,25.0,60.0,平房仓
蚬冈库,122.3536,36.1458,开平市蚬冈镇,P2-1-01堆位,2025-06-13 02:01:08,25.5,2,2,4,22.63,29.25,16.0,29.94,62.81,25.0,60.0,平房仓
蚬冈库,122.3536,36.1458,开平市蚬冈镇,P2-1-01堆位,2025-06-13 02:01:08,24.75,2,2,5,22.63,29.25,16.0,29.94,62.81,25.0,60.0,平房仓
蚬冈库,122.3536,36.1458,开平市蚬冈镇,P2-1-01堆位,2025-06-13 02:01:08,24.5,2,2,6,22.63,29.25,16.0,29.94,62.81,25.0,60.0,平房仓
蚬冈库,122.3536,36.1458,开平市蚬冈镇,P2-1-01堆位,2025-06-13 02:01:08,18.0,2,3,1,22.63,29.25,16.0,29.94,62.81,25.0,60.0,平房仓
蚬冈库,122.3536,36.1458,开平市蚬冈镇,P2-1-01堆位,2025-06-13 02:01:08,23.25,2,3,2,22.63,29.25,16.0,29.94,62.81,25.0,60.0,平房仓
蚬冈库,122.3536,36.1458,开平市蚬冈镇,P2-1-01堆位,2025-06-13 02:01:08,16.5,2,3,3,22.63,29.25,16.0,29.94,62.81,25.0,60.0,平房仓
蚬冈库,122.3536,36.1458,开平市蚬冈镇,P2-1-01堆位,2025-06-13 02:01:08,16.5,2,3,4,22.63,29.25,16.0,29.94,62.81,25.0,60.0,平房仓
蚬冈库,122.3536,36.1458,开平市蚬冈镇,P2-1-01堆位,2025-06-13 02:01:08,16.5,2,3,5,22.63,29.25,16.0,29.94,62.81,25.0,60.0,平房仓
蚬冈库,122.3536,36.1458,开平市蚬冈镇,P2-1-01堆位,2025-06-13 02:01:08,17.5,2,3,6,22.63,29.25,16.0,29.94,62.81,25.0,60.0,平房仓
蚬冈库,122.3536,36.1458,开平市蚬冈镇,P2-1-01堆位,2025-06-13 02:01:08,20.0,2,4,1,22.63,29.25,16.0,29.94,62.81,25.0,60.0,平房仓
蚬冈库,122.3536,36.1458,开平市蚬冈镇,P2-1-01堆位,2025-06-13 02:01:08,16.5,2,4,2,22.63,29.25,16.0,29.94,62.81,25.0,60.0,平房仓
蚬冈库,122.3536,36.1458,开平市蚬冈镇,P2-1-01堆位,2025-06-13 02:01:08,17.5,2,4,3,22.63,29.25,16.0,29.94,62.81,25.0,60.0,平房仓
蚬冈库,122.3536,36.1458,开平市蚬冈镇,P2-1-01堆位,2025-06-13 02:01:08,18.0,2,4,4,22.63,29.25,16.0,29.94,62.81,25.0,60.0,平房仓
蚬冈库,122.3536,36.1458,开平市蚬冈镇,P2-1-01堆位,2025-06-13 02:01:08,18.5,2,4,5,22.63,29.25,16.0,29.94,62.81,25.0,60.0,平房仓
蚬冈库,122.3536,36.1458,开平市蚬冈镇,P2-1-01堆位,2025-06-13 02:01:08,19.5,2,4,6,22.63,29.25,16.0,29.94,62.81,25.0,60.0,平房仓
蚬冈库,122.3536,36.1458,开平市蚬冈镇,P2-1-01堆位,2025-06-13 02:01:08,27.75,3,1,1,22.63,29.25,16.0,29.94,62.81,25.0,60.0,平房仓
蚬冈库,122.3536,36.1458,开平市蚬冈镇,P2-1-01堆位,2025-06-13 02:01:08,27.75,3,1,2,22.63,29.25,16.0,29.94,62.81,25.0,60.0,平房仓
蚬冈库,122.3536,36.1458,开平市蚬冈镇,P2-1-01堆位,2025-06-13 02:01:08,27.75,3,1,3,22.63,29.25,16.0,29.94,62.81,25.0,60.0,平房仓
蚬冈库,122.3536,36.1458,开平市蚬冈镇,P2-1-01堆位,2025-06-13 02:01:08,27.75,3,1,4,22.63,29.25,16.0,29.94,62.81,25.0,60.0,平房仓
蚬冈库,122.3536,36.1458,开平市蚬冈镇,P2-1-01堆位,2025-06-13 02:01:08,27.75,3,1,5,22.63,29.25,16.0,29.94,62.81,25.0,60.0,平房仓
蚬冈库,122.3536,36.1458,开平市蚬冈镇,P2-1-01堆位,2025-06-13 02:01:08,28.5,3,1,6,22.63,29.25,16.0,29.94,62.81,25.0,60.0,平房仓
蚬冈库,122.3536,36.1458,开平市蚬冈镇,P2-1-01堆位,2025-06-13 02:01:08,22.0,3,2,1,22.63,29.25,16.0,29.94,62.81,25.0,60.0,平房仓
蚬冈库,122.3536,36.1458,开平市蚬冈镇,P2-1-01堆位,2025-06-13 02:01:08,24.25,3,2,2,22.63,29.25,16.0,29.94,62.81,25.0,60.0,平房仓
蚬冈库,122.3536,36.1458,开平市蚬冈镇,P2-1-01堆位,2025-06-13 02:01:08,24.25,3,2,3,22.63,29.25,16.0,29.94,62.81,25.0,60.0,平房仓
蚬冈库,122.3536,36.1458,开平市蚬冈镇,P2-1-01堆位,2025-06-13 02:01:08,24.75,3,2,4,22.63,29.25,16.0,29.94,62.81,25.0,60.0,平房仓
蚬冈库,122.3536,36.1458,开平市蚬冈镇,P2-1-01堆位,2025-06-13 02:01:08,25.0,3,2,5,22.63,29.25,16.0,29.94,62.81,25.0,60.0,平房仓
蚬冈库,122.3536,36.1458,开平市蚬冈镇,P2-1-01堆位,2025-06-13 02:01:08,25.0,3,2,6,22.63,29.25,16.0,29.94,62.81,25.0,60.0,平房仓
蚬冈库,122.3536,36.1458,开平市蚬冈镇,P2-1-01堆位,2025-06-13 02:01:08,17.25,3,3,1,22.63,29.25,16.0,29.94,62.81,25.0,60.0,平房仓
蚬冈库,122.3536,36.1458,开平市蚬冈镇,P2-1-01堆位,2025-06-13 02:01:08,16.5,3,3,2,22.63,29.25,16.0,29.94,62.81,25.0,60.0,平房仓
蚬冈库,122.3536,36.1458,开平市蚬冈镇,P2-1-01堆位,2025-06-13 02:01:08,16.5,3,3,3,22.63,29.25,16.0,29.94,62.81,25.0,60.0,平房仓
蚬冈库,122.3536,36.1458,开平市蚬冈镇,P2-1-01堆位,2025-06-13 02:01:08,16.5,3,3,4,22.63,29.25,16.0,29.94,62.81,25.0,60.0,平房仓
蚬冈库,122.3536,36.1458,开平市蚬冈镇,P2-1-01堆位,2025-06-13 02:01:08,16.75,3,3,5,22.63,29.25,16.0,29.94,62.81,25.0,60.0,平房仓
蚬冈库,122.3536,36.1458,开平市蚬冈镇,P2-1-01堆位,2025-06-13 02:01:08,18.0,3,3,6,22.63,29.25,16.0,29.94,62.81,25.0,60.0,平房仓
蚬冈库,122.3536,36.1458,开平市蚬冈镇,P2-1-01堆位,2025-06-13 02:01:08,20.75,3,4,1,22.63,29.25,16.0,29.94,62.81,25.0,60.0,平房仓
蚬冈库,122.3536,36.1458,开平市蚬冈镇,P2-1-01堆位,2025-06-13 02:01:08,19.25,3,4,2,22.63,29.25,16.0,29.94,62.81,25.0,60.0,平房仓
蚬冈库,122.3536,36.1458,开平市蚬冈镇,P2-1-01堆位,2025-06-13 02:01:08,18.0,3,4,3,22.63,29.25,16.0,29.94,62.81,25.0,60.0,平房仓
蚬冈库,122.3536,36.1458,开平市蚬冈镇,P2-1-01堆位,2025-06-13 02:01:08,18.25,3,4,4,22.63,29.25,16.0,29.94,62.81,25.0,60.0,平房仓
蚬冈库,122.3536,36.1458,开平市蚬冈镇,P2-1-01堆位,2025-06-13 02:01:08,18.5,3,4,5,22.63,29.25,16.0,29.94,62.81,25.0,60.0,平房仓
蚬冈库,122.3536,36.1458,开平市蚬冈镇,P2-1-01堆位,2025-06-13 02:01:08,19.5,3,4,6,22.63,29.25,16.0,29.94,62.81,25.0,60.0,平房仓
蚬冈库,122.3536,36.1458,开平市蚬冈镇,P2-1-01堆位,2025-06-13 02:01:08,27.5,4,1,1,22.63,29.25,16.0,29.94,62.81,25.0,60.0,平房仓
蚬冈库,122.3536,36.1458,开平市蚬冈镇,P2-1-01堆位,2025-06-13 02:01:08,28.0,4,1,2,22.63,29.25,16.0,29.94,62.81,25.0,60.0,平房仓
蚬冈库,122.3536,36.1458,开平市蚬冈镇,P2-1-01堆位,2025-06-13 02:01:08,27.5,4,1,3,22.63,29.25,16.0,29.94,62.81,25.0,60.0,平房仓
蚬冈库,122.3536,36.1458,开平市蚬冈镇,P2-1-01堆位,2025-06-13 02:01:08,28.25,4,1,4,22.63,29.25,16.0,29.94,62.81,25.0,60.0,平房仓
蚬冈库,122.3536,36.1458,开平市蚬冈镇,P2-1-01堆位,2025-06-13 02:01:08,28.0,4,1,5,22.63,29.25,16.0,29.94,62.81,25.0,60.0,平房仓
蚬冈库,122.3536,36.1458,开平市蚬冈镇,P2-1-01堆位,2025-06-13 02:01:08,28.25,4,1,6,22.63,29.25,16.0,29.94,62.81,25.0,60.0,平房仓
蚬冈库,122.3536,36.1458,开平市蚬冈镇,P2-1-01堆位,2025-06-13 02:01:08,21.5,4,2,1,22.63,29.25,16.0,29.94,62.81,25.0,60.0,平房仓
