granary_id,longitude,latitude,address_cn,heap_id,detection_time,temperature_grain,grid_x,grid_y,grid_z,avg_grain_temp,max_temp,min_temp,temperature_inside,humidity_warehouse,temperature_outside,humidity_outside,warehouse_type
中正粮食储备库,113.860097,22.55742,广东省深圳市宝安区西乡街道蚝业社区大铲湾港区辅八路与辅五路交汇粮食交易中心,101,2025-05-26,22.75,1,1,1,22.85,23.25,22.375,23.53,59.935,27.125,71.97,平房仓
中正粮食储备库,113.860097,22.55742,广东省深圳市宝安区西乡街道蚝业社区大铲湾港区辅八路与辅五路交汇粮食交易中心,101,2025-05-26,23.0,1,1,2,22.85,23.25,22.375,23.53,59.935,27.125,71.97,平房仓
中正粮食储备库,113.860097,22.55742,广东省深圳市宝安区西乡街道蚝业社区大铲湾港区辅八路与辅五路交汇粮食交易中心,101,2025-05-26,22.75,1,1,3,22.85,23.25,22.375,23.53,59.935,27.125,71.97,平房仓
中正粮食储备库,113.860097,22.55742,广东省深圳市宝安区西乡街道蚝业社区大铲湾港区辅八路与辅五路交汇粮食交易中心,101,2025-05-26,23.25,1,1,4,22.85,23.25,22.375,23.53,59.935,27.125,71.97,平房仓
中正粮食储备库,113.860097,22.55742,广东省深圳市宝安区西乡街道蚝业社区大铲湾港区辅八路与辅五路交汇粮食交易中心,101,2025-05-26,23.0,1,1,5,22.85,23.25,22.375,23.53,59.935,27.125,71.97,平房仓
中正粮食储备库,113.860097,22.55742,广东省深圳市宝安区西乡街道蚝业社区大铲湾港区辅八路与辅五路交汇粮食交易中心,101,2025-05-26,23.0,1,1,6,22.85,23.25,22.375,23.53,59.935,27.125,71.97,平房仓
中正粮食储备库,113.860097,22.55742,广东省深圳市宝安区西乡街道蚝业社区大铲湾港区辅八路与辅五路交汇粮食交易中心,101,2025-05-26,22.75,2,1,1,22.85,23.25,22.375,23.53,59.935,27.125,71.97,平房仓
中正粮食储备库,113.860097,22.55742,广东省深圳市宝安区西乡街道蚝业社区大铲湾港区辅八路与辅五路交汇粮食交易中心,101,2025-05-26,22.75,2,1,2,22.85,23.25,22.375,23.53,59.935,27.125,71.97,平房仓
中正粮食储备库,113.860097,22.55742,广东省深圳市宝安区西乡街道蚝业社区大铲湾港区辅八路与辅五路交汇粮食交易中心,101,2025-05-26,23.0,2,1,3,22.85,23.25,22.375,23.53,59.935,27.125,71.97,平房仓
中正粮食储备库,113.860097,22.55742,广东省深圳市宝安区西乡街道蚝业社区大铲湾港区辅八路与辅五路交汇粮食交易中心,101,2025-05-26,22.5,2,1,4,22.85,23.25,22.375,23.53,59.935,27.125,71.97,平房仓
中正粮食储备库,113.860097,22.55742,广东省深圳市宝安区西乡街道蚝业社区大铲湾港区辅八路与辅五路交汇粮食交易中心,101,2025-05-26,23.0,2,1,5,22.85,23.25,22.375,23.53,59.935,27.125,71.97,平房仓
中正粮食储备库,113.860097,22.55742,广东省深圳市宝安区西乡街道蚝业社区大铲湾港区辅八路与辅五路交汇粮食交易中心,101,2025-05-26,22.75,2,1,6,22.85,23.25,22.375,23.53,59.935,27.125,71.97,平房仓
中正粮食储备库,113.860097,22.55742,广东省深圳市宝安区西乡街道蚝业社区大铲湾港区辅八路与辅五路交汇粮食交易中心,101,2025-05-26,23.25,3,1,1,22.85,23.25,22.375,23.53,59.935,27.125,71.97,平房仓
中正粮食储备库,113.860097,22.55742,广东省深圳市宝安区西乡街道蚝业社区大铲湾港区辅八路与辅五路交汇粮食交易中心,101,2025-05-26,22.875,3,1,2,22.85,23.25,22.375,23.53,59.935,27.125,71.97,平房仓
中正粮食储备库,113.860097,22.55742,广东省深圳市宝安区西乡街道蚝业社区大铲湾港区辅八路与辅五路交汇粮食交易中心,101,2025-05-26,22.375,3,1,3,22.85,23.25,22.375,23.53,59.935,27.125,71.97,平房仓
中正粮食储备库,113.860097,22.55742,广东省深圳市宝安区西乡街道蚝业社区大铲湾港区辅八路与辅五路交汇粮食交易中心,101,2025-05-26,22.875,3,1,4,22.85,23.25,22.375,23.53,59.935,27.125,71.97,平房仓
中正粮食储备库,113.860097,22.55742,广东省深圳市宝安区西乡街道蚝业社区大铲湾港区辅八路与辅五路交汇粮食交易中心,101,2025-05-26,22.625,3,1,5,22.85,23.25,22.375,23.53,59.935,27.125,71.97,平房仓
中正粮食储备库,113.860097,22.55742,广东省深圳市宝安区西乡街道蚝业社区大铲湾港区辅八路与辅五路交汇粮食交易中心,101,2025-05-26,22.75,3,1,6,22.85,23.25,22.375,23.53,59.935,27.125,71.97,平房仓
