granary_id,heap_id,grid_x,grid_y,grid_z,detection_time,forecast_day,predicted_temp
蚬冈库,P1-1-01堆位,2,3,1,2025-06-27 02:01:14,1,15.877878817831464
蚬冈库,P1-1-01堆位,2,2,6,2025-06-27 02:01:14,1,16.31795883836986
蚬冈库,P1-1-01堆位,2,2,5,2025-06-27 02:01:14,1,15.800970000384266
蚬冈库,P1-1-01堆位,2,2,4,2025-06-27 02:01:14,1,16.300408685236185
蚬冈库,P1-1-01堆位,2,2,3,2025-06-27 02:01:14,1,16.775163346028673
蚬冈库,P1-1-01堆位,5,4,4,2025-06-27 02:01:14,1,18.961352602263986
蚬冈库,P1-1-01堆位,2,2,1,2025-06-27 02:01:14,1,17.06466658560047
蚬冈库,P1-1-01堆位,3,2,6,2025-06-27 02:01:14,1,17.02221552890188
蚬冈库,P1-1-01堆位,4,1,3,2025-06-27 02:01:14,1,27.188109102732064
蚬冈库,P1-1-01堆位,2,3,4,2025-06-27 02:01:14,1,15.275460825293875
蚬冈库,P1-1-01堆位,2,3,2,2025-06-27 02:01:14,1,15.523432298023868
蚬冈库,P1-1-01堆位,2,2,2,2025-06-27 02:01:14,1,16.76688672179268
蚬冈库,P1-1-01堆位,2,3,3,2025-06-27 02:01:14,1,15.303248960277406
蚬冈库,P1-1-01堆位,3,1,5,2025-06-27 02:01:14,1,26.630706545580605
蚬冈库,P1-1-01堆位,3,1,6,2025-06-27 02:01:14,1,26.308012014551732
蚬冈库,P1-1-01堆位,2,3,6,2025-06-27 02:01:14,1,16.578524264085654
蚬冈库,P1-1-01堆位,2,1,6,2025-06-27 02:01:14,1,26.43357153379233
蚬冈库,P1-1-01堆位,2,4,1,2025-06-27 02:01:14,1,19.529184062025248
蚬冈库,P1-1-01堆位,2,4,3,2025-06-27 02:01:14,1,18.598526838028764
蚬冈库,P1-1-01堆位,2,4,4,2025-06-27 02:01:14,1,18.715093828026685
蚬冈库,P1-1-01堆位,2,4,5,2025-06-27 02:01:14,1,19.999771129729
蚬冈库,P1-1-01堆位,2,4,6,2025-06-27 02:01:14,1,19.532816766737866
蚬冈库,P1-1-01堆位,3,1,1,2025-06-27 02:01:14,1,24.699155534804063
蚬冈库,P1-1-01堆位,3,1,2,2025-06-27 02:01:14,1,24.72846475549581
蚬冈库,P1-1-01堆位,3,1,3,2025-06-27 02:01:14,1,26.390411088222816
蚬冈库,P1-1-01堆位,3,1,4,2025-06-27 02:01:14,1,26.385410591889666
蚬冈库,P1-1-01堆位,2,3,5,2025-06-27 02:01:14,1,15.76466071381742
蚬冈库,P1-1-01堆位,3,2,1,2025-06-27 02:01:14,1,19.47358461174554
蚬冈库,P1-1-01堆位,2,1,5,2025-06-27 02:01:14,1,26.60362854813856
蚬冈库,P1-1-01堆位,2,4,2,2025-06-27 02:01:14,1,19.006567515158952
蚬冈库,P1-1-01堆位,2,1,2,2025-06-27 02:01:14,1,26.59672054480523
蚬冈库,P1-1-01堆位,2,1,3,2025-06-27 02:01:14,1,26.936639926256504
蚬冈库,P1-1-01堆位,1,1,1,2025-06-27 02:01:14,1,26.199793974957494
蚬冈库,P1-1-01堆位,1,1,2,2025-06-27 02:01:14,1,23.076324163555437
蚬冈库,P1-1-01堆位,1,1,3,2025-06-27 02:01:14,1,26.553919850733926
蚬冈库,P1-1-01堆位,1,1,4,2025-06-27 02:01:14,1,26.540466879186273
蚬冈库,P1-1-01堆位,1,1,5,2025-06-27 02:01:14,1,26.307293283774328
蚬冈库,P1-1-01堆位,1,1,6,2025-06-27 02:01:14,1,26.527221017519693
蚬冈库,P1-1-01堆位,1,2,1,2025-06-27 02:01:14,1,20.7975601491882
蚬冈库,P1-1-01堆位,1,2,2,2025-06-27 02:01:14,1,17.047797563809375
蚬冈库,P1-1-01堆位,1,2,3,2025-06-27 02:01:14,1,17.757982782797743
蚬冈库,P1-1-01堆位,1,2,4,2025-06-27 02:01:14,1,20.28331323372082
蚬冈库,P1-1-01堆位,1,2,5,2025-06-27 02:01:14,1,19.234072472180774
