granary_id,heap_id,grid_x,grid_y,grid_z,detection_time,forecast_day,predicted_temp
中正粮食储备库,102,3,1,1,2025-06-27 01:00:05,1,23.974323049794293
中正粮食储备库,102,2,1,6,2025-06-27 01:00:05,1,22.611173045297168
中正粮食储备库,102,2,1,5,2025-06-27 01:00:05,1,23.060862136124296
中正粮食储备库,102,2,1,4,2025-06-27 01:00:05,1,23.2648795226966
中正粮食储备库,102,2,1,1,2025-06-27 01:00:05,1,23.51559557686741
中正粮食储备库,102,3,1,5,2025-06-27 01:00:05,1,23.06887945714797
中正粮食储备库,102,1,1,3,2025-06-27 01:00:05,1,22.60809780031837
中正粮食储备库,102,1,1,5,2025-06-27 01:00:05,1,22.60809780031837
中正粮食储备库,102,1,1,4,2025-06-27 01:00:05,1,22.686541316180865
中正粮食储备库,102,1,1,2,2025-06-27 01:00:05,1,24.012229901603867
中正粮食储备库,102,1,1,1,2025-06-27 01:00:05,1,23.275249343382708
中正粮食储备库,102,3,1,4,2025-06-27 01:00:05,1,22.989697861471893
中正粮食储备库,102,2,1,3,2025-06-27 01:00:05,1,23.039407232034378
中正粮食储备库,102,2,1,2,2025-06-27 01:00:05,1,24.069395805228105
中正粮食储备库,102,3,1,2,2025-06-27 01:00:05,1,23.06887945714797
中正粮食储备库,102,3,1,3,2025-06-27 01:00:05,1,22.59118438031999
中正粮食储备库,101,1,1,6,2025-06-27 01:00:05,1,23.426849258868437
中正粮食储备库,102,1,1,6,2025-06-27 01:00:05,1,22.666226096815716
中正粮食储备库,101,2,1,2,2025-06-27 01:00:05,1,23.271775105801925
中正粮食储备库,101,2,1,3,2025-06-27 01:00:05,1,23.029333618121033
中正粮食储备库,101,3,1,4,2025-06-27 01:00:05,1,23.405950701749248
中正粮食储备库,101,1,1,1,2025-06-27 01:00:05,1,23.696110866547873
中正粮食储备库,101,1,1,2,2025-06-27 01:00:05,1,24.069395805228105
中正粮食储备库,101,1,1,4,2025-06-27 01:00:05,1,23.426849258868437
中正粮食储备库,101,1,1,5,2025-06-27 01:00:05,1,23.426849258868437
中正粮食储备库,101,3,1,6,2025-06-27 01:00:05,1,23.029333618121033
中正粮食储备库,101,1,1,3,2025-06-27 01:00:05,1,23.397627289426314
中正粮食储备库,101,2,1,1,2025-06-27 01:00:05,1,23.696110866547873
中正粮食储备库,101,2,1,4,2025-06-27 01:00:05,1,23.039407232034378
中正粮食储备库,101,2,1,5,2025-06-27 01:00:05,1,23.59561162709531
中正粮食储备库,101,2,1,6,2025-06-27 01:00:05,1,23.039407232034378
中正粮食储备库,101,3,1,1,2025-06-27 01:00:05,1,23.558334143865334
中正粮食储备库,101,3,1,2,2025-06-27 01:00:05,1,23.42805436822122
中正粮食储备库,101,3,1,3,2025-06-27 01:00:05,1,23.07137567230813
中正粮食储备库,101,3,1,5,2025-06-27 01:00:05,1,23.42805436822122
中正粮食储备库,102,3,1,6,2025-06-27 01:00:05,1,22.60809780031837
中正粮食储备库,102,3,1,1,2025-06-28 01:00:05,2,23.74405270888375
中正粮食储备库,102,2,1,6,2025-06-28 01:00:05,2,22.79604020273354
中正粮食储备库,102,2,1,5,2025-06-28 01:00:05,2,23.0710656304827
中正粮食储备库,102,2,1,4,2025-06-28 01:00:05,2,23.289569113267124
中正粮食储备库,102,2,1,1,2025-06-28 01:00:05,2,23.53288789641571
中正粮食储备库,102,3,1,5,2025-06-28 01:00:05,2,23.09907972143702
中正粮食储备库,102,1,1,3,2025-06-28 01:00:05,2,22.767787665825818
中正粮食储备库,102,1,1,5,2025-06-28 01:00:05,2,22.765897757377818
中正粮食储备库,102,1,1,4,2025-06-28 01:00:05,2,22.786396375185383
中正粮食储备库,102,1,1,2,2025-06-28 01:00:05,2,23.815403065960055
中正粮食储备库,102,1,1,1,2025-06-28 01:00:05,2,23.2141040044573
中正粮食储备库,102,3,1,4,2025-06-28 01:00:05,2,23.048379792842105
中正粮食储备库,102,2,1,3,2025-06-28 01:00:05,2,23.081074155163304
中正粮食储备库,102,2,1,2,2025-06-28 01:00:05,2,23.868203621986453
中正粮食储备库,102,3,1,2,2025-06-28 01:00:05,2,23.09705686656302
中正粮食储备库,102,3,1,3,2025-06-28 01:00:05,2,22.772782290939766
中正粮食储备库,101,1,1,6,2025-06-28 01:00:05,2,23.43906070316365
中正粮食储备库,102,1,1,6,2025-06-28 01:00:05,2,22.759309802522075
中正粮食储备库,101,2,1,2,2025-06-28 01:00:05,2,23.30324587780722
中正粮食储备库,101,2,1,3,2025-06-28 01:00:05,2,23.059086179759866
中正粮食储备库,101,3,1,4,2025-06-28 01:00:05,2,23.32929127745222
中正粮食储备库,101,1,1,1,2025-06-28 01:00:05,2,23.550851790330533
中正粮食储备库,101,1,1,2,2025-06-28 01:00:05,2,23.866748749585565
中正粮食储备库,101,1,1,4,2025-06-28 01:00:05,2,23.43906070316365
中正粮食储备库,101,1,1,5,2025-06-28 01:00:05,2,23.43906070316365
中正粮食储备库,101,3,1,6,2025-06-28 01:00:05,2,23.060585947018804
中正粮食储备库,101,1,1,3,2025-06-28 01:00:05,2,23.37276630197056
中正粮食储备库,101,2,1,1,2025-06-28 01:00:05,2,23.54963933251186
中正粮食储备库,101,2,1,4,2025-06-28 01:00:05,2,23.095098373271902
中正粮食储备库,101,2,1,5,2025-06-28 01:00:05,2,23.551875687631735
中正粮食储备库,101,2,1,6,2025-06-28 01:00:05,2,23.095098373271902
中正粮食储备库,101,3,1,1,2025-06-28 01:00:05,2,23.419412946897527
中正粮食储备库,101,3,1,2,2025-06-28 01:00:05,2,23.329081634490414
中正粮食储备库,101,3,1,3,2025-06-28 01:00:05,2,23.097467975608076
中正粮食储备库,101,3,1,5,2025-06-28 01:00:05,2,23.331104489364414
中正粮食储备库,102,3,1,6,2025-06-28 01:00:05,2,22.764685299559144
中正粮食储备库,102,3,1,1,2025-06-29 01:00:05,3,23.789149441876653
中正粮食储备库,102,2,1,6,2025-06-29 01:00:05,3,23.0099201254053
中正粮食储备库,102,2,1,5,2025-06-29 01:00:05,3,23.246930203645256
中正粮食储备库,102,2,1,4,2025-06-29 01:00:05,3,23.362520292870357
中正粮食储备库,102,2,1,1,2025-06-29 01:00:05,3,23.577286587598284
中正粮食储备库,102,3,1,5,2025-06-29 01:00:05,3,23.19584048896207
中正粮食储备库,102,1,1,3,2025-06-29 01:00:05,3,22.96424573476241
中正粮食储备库,102,1,1,5,2025-06-29 01:00:05,3,22.96424573476241
中正粮食储备库,102,1,1,4,2025-06-29 01:00:05,3,22.97168641192353
中正粮食储备库,102,1,1,2,2025-06-29 01:00:05,3,23.856058048626345
中正粮食储备库,102,1,1,1,2025-06-29 01:00:05,3,23.32373805028143
中正粮食储备库,102,3,1,4,2025-06-29 01:00:05,3,23.06922183616628
中正粮食储备库,102,2,1,3,2025-06-29 01:00:05,3,23.211269941171256
中正粮食储备库,102,2,1,2,2025-06-29 01:00:05,3,23.964390980623122
中正粮食储备库,102,3,1,2,2025-06-29 01:00:05,3,23.19480550502161
中正粮食储备库,102,3,1,3,2025-06-29 01:00:05,3,22.945871919870225
中正粮食储备库,101,1,1,6,2025-06-29 01:00:05,3,23.499670845870984
