granary_id,heap_id,grid_x,grid_y,grid_z,detection_time,forecast_day,predicted_temp
蚬冈库,P1-1-01堆位,5,4,6,2025-06-27 02:01:14,1,19.76878753868606
蚬冈库,P2-1-01堆位,5,4,4,2025-06-27 02:01:14,1,19.50520647473495
蚬冈库,P1-1-01堆位,4,3,2,2025-06-27 02:01:14,1,15.99784405085401
蚬冈库,P1-1-01堆位,4,3,1,2025-06-27 02:01:14,1,22.76568168418979
蚬冈库,P1-1-01堆位,4,2,6,2025-06-27 02:01:14,1,19.016057113305685
蚬冈库,P1-1-01堆位,4,2,5,2025-06-27 02:01:14,1,16.47574718820847
蚬冈库,P1-1-01堆位,4,2,4,2025-06-27 02:01:14,1,16.26179768683703
蚬冈库,P1-1-01堆位,4,2,3,2025-06-27 02:01:14,1,16.259741663419216
蚬冈库,P1-1-01堆位,4,2,2,2025-06-27 02:01:14,1,16.498178194429627
蚬冈库,P1-1-01堆位,4,2,1,2025-06-27 02:01:14,1,23.29099956253317
蚬冈库,P1-1-01堆位,4,1,6,2025-06-27 02:01:14,1,27.505295453338263
蚬冈库,P1-1-01堆位,4,1,5,2025-06-27 02:01:14,1,26.612794568289814
蚬冈库,P1-1-01堆位,4,1,4,2025-06-27 02:01:14,1,27.846289456738983
蚬冈库,P1-1-01堆位,4,1,3,2025-06-27 02:01:14,1,27.485862569131186
蚬冈库,P1-1-01堆位,4,3,3,2025-06-27 02:01:14,1,15.998872611908483
蚬冈库,P1-1-01堆位,4,1,2,2025-06-27 02:01:14,1,24.72729998272316
蚬冈库,P1-1-01堆位,3,4,6,2025-06-27 02:01:14,1,19.791946260210455
蚬冈库,P1-1-01堆位,3,4,5,2025-06-27 02:01:14,1,19.74408822749498
蚬冈库,P1-1-01堆位,3,4,4,2025-06-27 02:01:14,1,19.27806252893181
蚬冈库,P1-1-01堆位,3,4,3,2025-06-27 02:01:14,1,19.666816987091313
蚬冈库,P1-1-01堆位,3,4,2,2025-06-27 02:01:14,1,20.243277007488466
蚬冈库,P1-1-01堆位,3,4,1,2025-06-27 02:01:14,1,18.497845416764804
蚬冈库,P1-1-01堆位,3,3,6,2025-06-27 02:01:14,1,16.99022008616579
蚬冈库,P1-1-01堆位,3,3,5,2025-06-27 02:01:14,1,15.485152546681343
蚬冈库,P1-1-01堆位,3,3,4,2025-06-27 02:01:14,1,15.24164411535828
蚬冈库,P1-1-01堆位,3,3,3,2025-06-27 02:01:14,1,15.7436114234034
蚬冈库,P1-1-01堆位,3,3,2,2025-06-27 02:01:14,1,16.24888140123446
蚬冈库,P1-1-01堆位,3,3,1,2025-06-27 02:01:14,1,16.73533077975998
蚬冈库,P1-1-01堆位,4,1,1,2025-06-27 02:01:14,1,23.8165380667374
蚬冈库,P1-1-01堆位,3,2,6,2025-06-27 02:01:14,1,17.000856382041118
蚬冈库,P1-1-01堆位,4,3,4,2025-06-27 02:01:14,1,15.723255926642755
蚬冈库,P1-1-01堆位,4,3,6,2025-06-27 02:01:14,1,19.007324270756072
蚬冈库,P1-1-01堆位,5,4,2,2025-06-27 02:01:14,1,20.241276865445105
蚬冈库,P1-1-01堆位,5,4,1,2025-06-27 02:01:14,1,20.948339621334803
蚬冈库,P1-1-01堆位,5,3,6,2025-06-27 02:01:14,1,17.7453760414026
蚬冈库,P1-1-01堆位,5,3,5,2025-06-27 02:01:14,1,16.26685351313521
蚬冈库,P1-1-01堆位,5,3,4,2025-06-27 02:01:14,1,16.75381806804411
蚬冈库,P1-1-01堆位,5,3,3,2025-06-27 02:01:14,1,16.753369898896235
蚬冈库,P1-1-01堆位,5,3,2,2025-06-27 02:01:14,1,16.918622977618327
蚬冈库,P1-1-01堆位,5,3,1,2025-06-27 02:01:14,1,16.998725403664867
蚬冈库,P1-1-01堆位,5,2,6,2025-06-27 02:01:14,1,17.276552223871033
蚬冈库,P1-1-01堆位,5,2,5,2025-06-27 02:01:14,1,18.98893533292714
蚬冈库,P1-1-01堆位,5,2,4,2025-06-27 02:01:14,1,19.705517245037004
蚬冈库,P1-1-01堆位,5,2,3,2025-06-27 02:01:14,1,18.528897585862286
蚬冈库,P1-1-01堆位,4,3,5,2025-06-27 02:01:14,1,15.271050937930733
蚬冈库,P1-1-01堆位,5,2,2,2025-06-27 02:01:14,1,18.02028458149843
蚬冈库,P1-1-01堆位,5,1,6,2025-06-27 02:01:14,1,26.405492167706754
蚬冈库,P1-1-01堆位,5,1,5,2025-06-27 02:01:14,1,26.616267865501456
蚬冈库,P1-1-01堆位,5,1,4,2025-06-27 02:01:14,1,26.540001767690654
蚬冈库,P1-1-01堆位,5,1,3,2025-06-27 02:01:14,1,27.841219943308495
蚬冈库,P1-1-01堆位,5,1,2,2025-06-27 02:01:14,1,24.20343287642724
蚬冈库,P1-1-01堆位,5,1,1,2025-06-27 02:01:14,1,23.23889837955199
蚬冈库,P1-1-01堆位,4,4,6,2025-06-27 02:01:14,1,19.48008176263825
蚬冈库,P1-1-01堆位,4,4,5,2025-06-27 02:01:14,1,19.002256763288948
蚬冈库,P1-1-01堆位,4,4,4,2025-06-27 02:01:14,1,18.73511533314676
蚬冈库,P1-1-01堆位,4,4,3,2025-06-27 02:01:14,1,20.03852413023339
蚬冈库,P1-1-01堆位,4,4,2,2025-06-27 02:01:14,1,20.01706755876607
蚬冈库,P1-1-01堆位,4,4,1,2025-06-27 02:01:14,1,22.30171147273508
蚬冈库,P1-1-01堆位,5,2,1,2025-06-27 02:01:14,1,17.476004654993822
蚬冈库,P1-1-01堆位,5,4,3,2025-06-27 02:01:14,1,20.018089659380312
蚬冈库,P1-1-01堆位,3,2,5,2025-06-27 02:01:14,1,15.745215116775217
蚬冈库,P1-1-01堆位,3,2,3,2025-06-27 02:01:14,1,16.25908189379525
蚬冈库,P1-1-01堆位,2,1,2,2025-06-27 02:01:14,1,26.803206418756474
蚬冈库,P1-1-01堆位,2,1,1,2025-06-27 02:01:14,1,26.397761579755898
蚬冈库,P1-1-01堆位,1,4,6,2025-06-27 02:01:14,1,20.47330184360344
蚬冈库,P1-1-01堆位,1,4,5,2025-06-27 02:01:14,1,22.49771311710567
