granary_id,heap_id,grid_x,grid_y,grid_z,detection_time,forecast_day,predicted_temp
蚬冈库,P2-1-01堆位,2,3,1,2025-06-27 02:01:14,1,18.75120846738662
蚬冈库,P2-1-01堆位,2,2,6,2025-06-27 02:01:14,1,25.102785147403466
蚬冈库,P2-1-01堆位,2,2,5,2025-06-27 02:01:14,1,25.33214476947375
蚬冈库,P2-1-01堆位,2,2,4,2025-06-27 02:01:14,1,26.181150832884736
蚬冈库,P2-1-01堆位,2,2,3,2025-06-27 02:01:14,1,26.396050860396073
蚬冈库,P2-1-01堆位,5,4,4,2025-06-27 02:01:14,1,19.57904673614392
蚬冈库,P2-1-01堆位,2,2,1,2025-06-27 02:01:14,1,24.135708641322367
蚬冈库,P2-1-01堆位,3,2,6,2025-06-27 02:01:14,1,25.617611174675684
蚬冈库,P2-1-01堆位,4,1,3,2025-06-27 02:01:14,1,27.467522683335673
蚬冈库,P2-1-01堆位,2,3,4,2025-06-27 02:01:14,1,17.109678963393034
蚬冈库,P2-1-01堆位,2,3,2,2025-06-27 02:01:14,1,24.067110142564772
蚬冈库,P2-1-01堆位,2,2,2,2025-06-27 02:01:14,1,27.425848244152228
蚬冈库,P2-1-01堆位,2,3,3,2025-06-27 02:01:14,1,17.24167937930453
蚬冈库,P2-1-01堆位,3,1,5,2025-06-27 02:01:14,1,27.330456142709306
蚬冈库,P2-1-01堆位,3,1,6,2025-06-27 02:01:14,1,28.455756340738397
蚬冈库,P2-1-01堆位,2,3,6,2025-06-27 02:01:14,1,18.02247076400564
蚬冈库,P2-1-01堆位,2,1,6,2025-06-27 02:01:14,1,27.637791992719027
蚬冈库,P2-1-01堆位,2,4,1,2025-06-27 02:01:14,1,20.48158710617077
蚬冈库,P2-1-01堆位,2,4,3,2025-06-27 02:01:14,1,17.70427258037503
蚬冈库,P2-1-01堆位,2,4,4,2025-06-27 02:01:14,1,18.05900653766559
蚬冈库,P2-1-01堆位,2,4,5,2025-06-27 02:01:14,1,18.548383752064144
蚬冈库,P2-1-01堆位,2,4,6,2025-06-27 02:01:14,1,20.06897017832136
蚬冈库,P2-1-01堆位,3,1,1,2025-06-27 02:01:14,1,27.647859844937205
蚬冈库,P2-1-01堆位,3,1,2,2025-06-27 02:01:14,1,27.69385492973649
