granary_id,heap_id,grid_x,grid_y,grid_z,detection_time,forecast_day,predicted_temp
蚬冈库,P2-1-01堆位,3,2,6,2025-06-27 02:01:14,1,25.502160578781893
蚬冈库,P2-1-01堆位,5,4,4,2025-06-27 02:01:14,1,19.66756138739712
蚬冈库,P2-1-01堆位,2,2,1,2025-06-27 02:01:14,1,24.006516602254862
蚬冈库,P2-1-01堆位,2,2,2,2025-06-27 02:01:14,1,27.677357284187128
蚬冈库,P2-1-01堆位,2,2,3,2025-06-27 02:01:14,1,26.27588058912831
蚬冈库,P2-1-01堆位,2,2,4,2025-06-27 02:01:14,1,26.245055037118323
蚬冈库,P2-1-01堆位,2,2,5,2025-06-27 02:01:14,1,25.253501874559593
蚬冈库,P2-1-01堆位,2,2,6,2025-06-27 02:01:14,1,25.004989051511696
蚬冈库,P2-1-01堆位,2,3,1,2025-06-27 02:01:14,1,18.507061957871542
蚬冈库,P2-1-01堆位,2,3,2,2025-06-27 02:01:14,1,24.006736917194818
蚬冈库,P2-1-01堆位,2,3,3,2025-06-27 02:01:14,1,17.08111596226649
蚬冈库,P2-1-01堆位,2,3,4,2025-06-27 02:01:14,1,17.080998465565553
蚬冈库,P2-1-01堆位,2,3,5,2025-06-27 02:01:14,1,17.080998465565553
蚬冈库,P2-1-01堆位,2,3,6,2025-06-27 02:01:14,1,17.96257825546022
蚬冈库,P2-1-01堆位,2,1,6,2025-06-27 02:01:14,1,27.80514353364161
蚬冈库,P2-1-01堆位,2,4,1,2025-06-27 02:01:14,1,20.266155633515645
蚬冈库,P2-1-01堆位,2,4,3,2025-06-27 02:01:14,1,17.791191583662183
蚬冈库,P2-1-01堆位,2,4,4,2025-06-27 02:01:14,1,17.991079866133354
蚬冈库,P2-1-01堆位,2,4,5,2025-06-27 02:01:14,1,18.500504720996002
蚬冈库,P2-1-01堆位,2,4,6,2025-06-27 02:01:14,1,19.98091201048768
蚬冈库,P2-1-01堆位,3,1,1,2025-06-27 02:01:14,1,27.559580495663273
蚬冈库,P2-1-01堆位,3,1,2,2025-06-27 02:01:14,1,27.801205081461127
蚬冈库,P2-1-01堆位,3,1,3,2025-06-27 02:01:14,1,27.800265171358987
蚬冈库,P2-1-01堆位,3,1,4,2025-06-27 02:01:14,1,27.68694689555503
蚬冈库,P2-1-01堆位,3,1,5,2025-06-27 02:01:14,1,27.688910219132506
蚬冈库,P2-1-01堆位,3,1,6,2025-06-27 02:01:14,1,28.31210714306787
蚬冈库,P2-1-01堆位,3,2,1,2025-06-27 02:01:14,1,22.75225322272014
蚬冈库,P2-1-01堆位,3,2,2,2025-06-27 02:01:14,1,25.004913580656186
蚬冈库,P2-1-01堆位,2,4,2,2025-06-27 02:01:14,1,16.90591633550334
蚬冈库,P2-1-01堆位,3,2,3,2025-06-27 02:01:14,1,25.253053922860857
蚬冈库,P2-1-01堆位,2,1,5,2025-06-27 02:01:14,1,27.690441054532986
蚬冈库,P2-1-01堆位,2,1,3,2025-06-27 02:01:14,1,28.254503492337218
蚬冈库,P2-1-01堆位,1,1,1,2025-06-27 02:01:14,1,28.694581979049737
蚬冈库,P2-1-01堆位,1,1,2,2025-06-27 02:01:14,1,27.9998932425559
蚬冈库,P2-1-01堆位,1,1,3,2025-06-27 02:01:14,1,28.279610535311257
蚬冈库,P2-1-01堆位,1,1,4,2025-06-27 02:01:14,1,27.688457957026067
蚬冈库,P2-1-01堆位,1,1,5,2025-06-27 02:01:14,1,27.247703432268594
蚬冈库,P2-1-01堆位,1,1,6,2025-06-27 02:01:14,1,27.748162884879406
蚬冈库,P2-1-01堆位,1,2,1,2025-06-27 02:01:14,1,23.2558524966668
蚬冈库,P2-1-01堆位,1,2,2,2025-06-27 02:01:14,1,25.004989051511696
蚬冈库,P2-1-01堆位,1,2,3,2025-06-27 02:01:14,1,24.751885714045628
蚬冈库,P2-1-01堆位,1,2,4,2025-06-27 02:01:14,1,25.25203630130072
蚬冈库,P2-1-01堆位,1,2,5,2025-06-27 02:01:14,1,24.25087728192443
蚬冈库,P2-1-01堆位,1,2,6,2025-06-27 02:01:14,1,24.771968692039046
蚬冈库,P2-1-01堆位,2,1,4,2025-06-27 02:01:14,1,27.811910741679398
蚬冈库,P2-1-01堆位,1,3,1,2025-06-27 02:01:14,1,19.98622945974396
蚬冈库,P2-1-01堆位,1,3,3,2025-06-27 02:01:14,1,19.100722493476876
蚬冈库,P2-1-01堆位,1,3,4,2025-06-27 02:01:14,1,20.48590929409791
蚬冈库,P2-1-01堆位,1,3,5,2025-06-27 02:01:14,1,18.791777865005532
蚬冈库,P2-1-01堆位,1,3,6,2025-06-27 02:01:14,1,19.76849096070664
蚬冈库,P2-1-01堆位,1,4,1,2025-06-27 02:01:14,1,21.2281329333018
蚬冈库,P2-1-01堆位,1,4,2,2025-06-27 02:01:14,1,19.980945352551192
蚬冈库,P2-1-01堆位,1,4,3,2025-06-27 02:01:14,1,20.206589854598054
蚬冈库,P2-1-01堆位,1,4,4,2025-06-27 02:01:14,1,18.780197049826587
蚬冈库,P2-1-01堆位,1,4,5,2025-06-27 02:01:14,1,21.007294038415093
蚬冈库,P2-1-01堆位,1,4,6,2025-06-27 02:01:14,1,21.02173795861072
蚬冈库,P2-1-01堆位,2,1,1,2025-06-27 02:01:14,1,27.17482898481725
蚬冈库,P2-1-01堆位,2,1,2,2025-06-27 02:01:14,1,27.69048228664071
蚬冈库,P2-1-01堆位,1,3,2,2025-06-27 02:01:14,1,18.24916027868607
蚬冈库,P2-1-01堆位,5,4,5,2025-06-27 02:01:14,1,19.9819386038167
蚬冈库,P2-1-01堆位,3,2,4,2025-06-27 02:01:14,1,25.509472378308583
蚬冈库,P2-1-01堆位,3,3,1,2025-06-27 02:01:14,1,17.79064475453787
蚬冈库,P2-1-01堆位,4,4,2,2025-06-27 02:01:14,1,18.779157857258006
蚬冈库,P2-1-01堆位,4,4,3,2025-06-27 02:01:14,1,19.246491176164163
蚬冈库,P2-1-01堆位,4,4,4,2025-06-27 02:01:14,1,19.086390331875357
蚬冈库,P2-1-01堆位,4,4,5,2025-06-27 02:01:14,1,19.096821738997594
蚬冈库,P2-1-01堆位,4,4,6,2025-06-27 02:01:14,1,19.777478228676173
蚬冈库,P2-1-01堆位,5,1,1,2025-06-27 02:01:14,1,28.40194491648816
蚬冈库,P2-1-01堆位,5,1,2,2025-06-27 02:01:14,1,27.690522274033864
蚬冈库,P2-1-01堆位,5,1,3,2025-06-27 02:01:14,1,28.698320593602148
蚬冈库,P2-1-01堆位,5,1,4,2025-06-27 02:01:14,1,27.559999334834007
