granary_id,heap_id,grid_x,grid_y,grid_z,detection_time,forecast_day,predicted_temp
蚬冈库,P2-1-01堆位,2,3,1,2025-06-27 02:01:14,1,14.483795198793125
蚬冈库,P2-1-01堆位,2,2,6,2025-06-27 02:01:14,1,16.70784538697274
蚬冈库,P2-1-01堆位,2,2,5,2025-06-27 02:01:14,1,16.887442319809253
蚬冈库,P2-1-01堆位,2,2,4,2025-06-27 02:01:14,1,17.095359300869347
蚬冈库,P2-1-01堆位,2,2,3,2025-06-27 02:01:14,1,17.115357178504023
蚬冈库,P2-1-01堆位,5,4,4,2025-06-27 02:01:14,1,15.219277784779552
蚬冈库,P2-1-01堆位,2,2,1,2025-06-27 02:01:14,1,16.529790258670975
蚬冈库,P2-1-01堆位,3,2,6,2025-06-27 02:01:14,1,16.99371771533193
蚬冈库,P2-1-01堆位,4,1,3,2025-06-27 02:01:14,1,17.460914827508393
蚬冈库,P2-1-01堆位,2,3,4,2025-06-27 02:01:14,1,14.249618167150066
蚬冈库,P2-1-01堆位,2,3,2,2025-06-27 02:01:14,1,16.529163070026456
蚬冈库,P2-1-01堆位,2,2,2,2025-06-27 02:01:14,1,17.615104621267232
蚬冈库,P2-1-01堆位,2,3,3,2025-06-27 02:01:14,1,14.182642262195797
蚬冈库,P2-1-01堆位,3,1,5,2025-06-27 02:01:14,1,17.460914827508393
蚬冈库,P2-1-01堆位,3,1,6,2025-06-27 02:01:14,1,17.814814988783098
蚬冈库,P2-1-01堆位,2,3,6,2025-06-27 02:01:14,1,14.417500284071679
蚬冈库,P2-1-01堆位,2,1,6,2025-06-27 02:01:14,1,17.64575487102319
蚬冈库,P2-1-01堆位,2,4,1,2025-06-27 02:01:14,1,15.325649502880978
蚬冈库,P2-1-01堆位,2,4,3,2025-06-27 02:01:14,1,14.499250456256023
蚬冈库,P2-1-01堆位,2,4,4,2025-06-27 02:01:14,1,14.499250456256023
蚬冈库,P2-1-01堆位,2,4,5,2025-06-27 02:01:14,1,14.683462497196443
蚬冈库,P2-1-01堆位,2,4,6,2025-06-27 02:01:14,1,15.233597583533832
蚬冈库,P2-1-01堆位,3,1,1,2025-06-27 02:01:14,1,17.460914827508393
蚬冈库,P2-1-01堆位,3,1,2,2025-06-27 02:01:14,1,17.64575487102319
蚬冈库,P2-1-01堆位,3,1,3,2025-06-27 02:01:14,1,17.64575487102319
蚬冈库,P2-1-01堆位,3,1,4,2025-06-27 02:01:14,1,17.460914827508393
蚬冈库,P2-1-01堆位,2,3,5,2025-06-27 02:01:14,1,14.249618167150066
蚬冈库,P2-1-01堆位,3,2,1,2025-06-27 02:01:14,1,16.031266993509753
蚬冈库,P2-1-01堆位,2,1,5,2025-06-27 02:01:14,1,17.460914827508393
蚬冈库,P2-1-01堆位,2,4,2,2025-06-27 02:01:14,1,14.235471091860783
蚬冈库,P2-1-01堆位,2,1,2,2025-06-27 02:01:14,1,17.460914827508393
蚬冈库,P2-1-01堆位,2,1,3,2025-06-27 02:01:14,1,17.752717831769
蚬冈库,P2-1-01堆位,1,1,1,2025-06-27 02:01:14,1,17.98801825162711
蚬冈库,P2-1-01堆位,1,1,2,2025-06-27 02:01:14,1,17.701242719668553
蚬冈库,P2-1-01堆位,1,1,3,2025-06-27 02:01:14,1,17.80762444837051
蚬冈库,P2-1-01堆位,1,1,4,2025-06-27 02:01:14,1,17.460914827508393
蚬冈库,P2-1-01堆位,1,1,5,2025-06-27 02:01:14,1,17.4738708626986
蚬冈库,P2-1-01堆位,1,1,6,2025-06-27 02:01:14,1,17.516534191674044
蚬冈库,P2-1-01堆位,1,2,1,2025-06-27 02:01:14,1,16.170066480385866
蚬冈库,P2-1-01堆位,1,2,2,2025-06-27 02:01:14,1,16.70784538697274
蚬冈库,P2-1-01堆位,1,2,3,2025-06-27 02:01:14,1,16.687442592855508
蚬冈库,P2-1-01堆位,1,2,4,2025-06-27 02:01:14,1,16.804410751632037
蚬冈库,P2-1-01堆位,1,2,5,2025-06-27 02:01:14,1,16.545676942393765
蚬冈库,P2-1-01堆位,1,2,6,2025-06-27 02:01:14,1,16.652684004123685
蚬冈库,P2-1-01堆位,2,1,4,2025-06-27 02:01:14,1,17.64575487102319
蚬冈库,P2-1-01堆位,1,3,1,2025-06-27 02:01:14,1,15.138260381615261
蚬冈库,P2-1-01堆位,1,3,3,2025-06-27 02:01:14,1,14.574681557490216
蚬冈库,P2-1-01堆位,1,3,4,2025-06-27 02:01:14,1,15.24720356340072
蚬冈库,P2-1-01堆位,1,3,5,2025-06-27 02:01:14,1,14.58554525249032
蚬冈库,P2-1-01堆位,1,3,6,2025-06-27 02:01:14,1,15.112160485745203
蚬冈库,P2-1-01堆位,1,4,1,2025-06-27 02:01:14,1,15.743871893464188
蚬冈库,P2-1-01堆位,1,4,2,2025-06-27 02:01:14,1,15.233597583533832
蚬冈库,P2-1-01堆位,1,4,3,2025-06-27 02:01:14,1,15.255980607929539
