granary_id,heap_id,grid_x,grid_y,grid_z,detection_time,forecast_day,predicted_temp
中正粮食储备库,102,2,1,2,2025-06-27 01:00:05,1,24.02537548174874
中正粮食储备库,102,2,1,3,2025-06-27 01:00:05,1,23.077850592206968
中正粮食储备库,102,3,1,4,2025-06-27 01:00:05,1,23.05984667648931
中正粮食储备库,102,1,1,1,2025-06-27 01:00:05,1,23.201277957563356
中正粮食储备库,102,1,1,2,2025-06-27 01:00:05,1,23.963429885956963
中正粮食储备库,102,1,1,4,2025-06-27 01:00:05,1,22.807732383978472
中正粮食储备库,102,1,1,5,2025-06-27 01:00:05,1,22.632338849259607
中正粮食储备库,102,1,1,3,2025-06-27 01:00:05,1,22.632338849259607
中正粮食储备库,102,2,1,5,2025-06-27 01:00:05,1,23.070527290063776
中正粮食储备库,102,2,1,1,2025-06-27 01:00:05,1,23.409952862662173
中正粮食储备库,102,2,1,4,2025-06-27 01:00:05,1,23.29303494491735
中正粮食储备库,102,2,1,6,2025-06-27 01:00:05,1,22.703604431694316
中正粮食储备库,102,3,1,1,2025-06-27 01:00:05,1,24.02545073971301
中正粮食储备库,102,3,1,2,2025-06-27 01:00:05,1,23.122250998644123
中正粮食储备库,102,3,1,3,2025-06-27 01:00:05,1,22.64020565352112
中正粮食储备库,102,1,1,6,2025-06-27 01:00:05,1,22.646020126521943
中正粮食储备库,102,3,1,5,2025-06-27 01:00:05,1,23.123728397681845
中正粮食储备库,102,3,1,6,2025-06-27 01:00:05,1,22.632338849259607
中正粮食储备库,102,2,1,2,2025-06-28 01:00:05,2,23.837819583018184
中正粮食储备库,102,2,1,3,2025-06-28 01:00:05,2,23.126167489896478
中正粮食储备库,102,3,1,4,2025-06-28 01:00:05,2,23.15090717740852
中正粮食储备库,102,1,1,1,2025-06-28 01:00:05,2,23.148919300867803
中正粮食储备库,102,1,1,2,2025-06-28 01:00:05,2,23.738151554389994
中正粮食储备库,102,1,1,4,2025-06-28 01:00:05,2,22.9427303109576
中正粮食储备库,102,1,1,5,2025-06-28 01:00:05,2,22.818655753318875
中正粮食储备库,102,1,1,3,2025-06-28 01:00:05,2,22.818655753318875
中正粮食储备库,102,2,1,5,2025-06-28 01:00:05,2,23.0683619912654
中正粮食储备库,102,2,1,1,2025-06-28 01:00:05,2,23.31646536108659
中正粮食储备库,102,2,1,4,2025-06-28 01:00:05,2,23.27176141060892
中正粮食储备库,102,2,1,6,2025-06-28 01:00:05,2,22.802443014586277
中正粮食储备库,102,3,1,1,2025-06-28 01:00:05,2,23.820765786272
中正粮食储备库,102,3,1,2,2025-06-28 01:00:05,2,23.16979318788014
中正粮食储备库,102,3,1,3,2025-06-28 01:00:05,2,22.832389690195093
中正粮食储备库,102,1,1,6,2025-06-28 01:00:05,2,22.777675042826107
中正粮食储备库,102,3,1,5,2025-06-28 01:00:05,2,23.16979318788014
中正粮食储备库,102,3,1,6,2025-06-28 01:00:05,2,22.818655753318875
中正粮食储备库,102,2,1,2,2025-06-29 01:00:05,3,23.695063385424536
中正粮食储备库,102,2,1,3,2025-06-29 01:00:05,3,23.138257798095125
中正粮食储备库,102,3,1,4,2025-06-29 01:00:05,3,23.095647428049652
中正粮食储备库,102,1,1,1,2025-06-29 01:00:05,3,23.092278844049495
中正粮食储备库,102,1,1,2,2025-06-29 01:00:05,3,23.54236040292324
中正粮食储备库,102,1,1,4,2025-06-29 01:00:05,3,22.964646658283115
中正粮食储备库,102,1,1,5,2025-06-29 01:00:05,3,22.840296234793207
中正粮食储备库,102,1,1,3,2025-06-29 01:00:05,3,22.840296234793207
中正粮食储备库,102,2,1,5,2025-06-29 01:00:05,3,23.154983768382515
中正粮食储备库,102,2,1,1,2025-06-29 01:00:05,3,23.270466240993283
中正粮食储备库,102,2,1,4,2025-06-29 01:00:05,3,23.26942473316341
中正粮食储备库,102,2,1,6,2025-06-29 01:00:05,3,22.810094678989724
中正粮食储备库,102,3,1,1,2025-06-29 01:00:05,3,23.643025725952374
中正粮食储备库,102,3,1,2,2025-06-29 01:00:05,3,23.14585369887794
中正粮食储备库,102,3,1,3,2025-06-29 01:00:05,3,22.879771640309333
中正粮食储备库,102,1,1,6,2025-06-29 01:00:05,3,22.80664552550496
中正粮食储备库,102,3,1,5,2025-06-29 01:00:05,3,23.14585369887794
中正粮食储备库,102,3,1,6,2025-06-29 01:00:05,3,22.840296234793207
中正粮食储备库,102,2,1,2,2025-06-30 01:00:05,4,23.706057641611334
中正粮食储备库,102,2,1,3,2025-06-30 01:00:05,4,23.202258044326012
中正粮食储备库,102,3,1,4,2025-06-30 01:00:05,4,23.13950611835888
中正粮食储备库,102,1,1,1,2025-06-30 01:00:05,4,23.114698541825653
中正粮食储备库,102,1,1,2,2025-06-30 01:00:05,4,23.540783588517172
中正粮食储备库,102,1,1,4,2025-06-30 01:00:05,4,23.040090748384422
中正粮食储备库,102,1,1,5,2025-06-30 01:00:05,4,22.961456154005592
中正粮食储备库,102,1,1,3,2025-06-30 01:00:05,4,22.961456154005592
中正粮食储备库,102,2,1,5,2025-06-30 01:00:05,4,23.18143241573597
中正粮食储备库,102,2,1,1,2025-06-30 01:00:05,4,23.178403830867985
中正粮食储备库,102,2,1,4,2025-06-30 01:00:05,4,23.291500829065296
中正粮食储备库,102,2,1,6,2025-06-30 01:00:05,4,22.899864911542068
中正粮食储备库,102,3,1,1,2025-06-30 01:00:05,4,23.689899798903447
中正粮食储备库,102,3,1,2,2025-06-30 01:00:05,4,23.196115773711558
中正粮食储备库,102,3,1,3,2025-06-30 01:00:05,4,22.992529498728757
中正粮食储备库,102,1,1,6,2025-06-30 01:00:05,4,22.887122134695637
中正粮食储备库,102,3,1,5,2025-06-30 01:00:05,4,23.1959258471366
中正粮食储备库,102,3,1,6,2025-06-30 01:00:05,4,22.961456154005592
中正粮食储备库,102,2,1,2,2025-07-01 01:00:05,5,23.587320517264107
中正粮食储备库,102,2,1,3,2025-07-01 01:00:05,5,23.238306143298384
中正粮食储备库,102,3,1,4,2025-07-01 01:00:05,5,23.176241211010396
中正粮食储备库,102,1,1,1,2025-07-01 01:00:05,5,23.111245852350617
中正粮食储备库,102,1,1,2,2025-07-01 01:00:05,5,23.438378141864273
中正粮食储备库,102,1,1,4,2025-07-01 01:00:05,5,23.136019345933143
中正粮食储备库,102,1,1,5,2025-07-01 01:00:05,5,23.09813600693174
中正粮食储备库,102,1,1,3,2025-07-01 01:00:05,5,23.09813600693174
中正粮食储备库,102,2,1,5,2025-07-01 01:00:05,5,23.229394620952938
中正粮食储备库,102,2,1,1,2025-07-01 01:00:05,5,23.100098602219756
中正粮食储备库,102,2,1,4,2025-07-01 01:00:05,5,23.278207557346665
中正粮食储备库,102,2,1,6,2025-07-01 01:00:05,5,23.036915667702303
中正粮食储备库,102,3,1,1,2025-07-01 01:00:05,5,23.57278144440172
中正粮食储备库,102,3,1,2,2025-07-01 01:00:05,5,23.207939037012995
中正粮食储备库,102,3,1,3,2025-07-01 01:00:05,5,23.102869928552153
中正粮食储备库,102,1,1,6,2025-07-01 01:00:05,5,23.07376397636502
中正粮食储备库,102,3,1,5,2025-07-01 01:00:05,5,23.20975257317346
中正粮食储备库,102,3,1,6,2025-07-01 01:00:05,5,23.09813600693174
中正粮食储备库,102,2,1,2,2025-07-02 01:00:05,6,23.552543292474056
中正粮食储备库,102,2,1,3,2025-07-02 01:00:05,6,23.33321352645204
