granary_id,heap_id,grid_x,grid_y,grid_z,detection_time,forecast_day,predicted_temp
蚬冈库,P2-1-01堆位,3,2,6,2025-06-27 02:01:14,1,25.534325556704857
蚬冈库,P2-1-01堆位,5,4,4,2025-06-27 02:01:14,1,19.77169053677063
蚬冈库,P2-1-01堆位,2,2,1,2025-06-27 02:01:14,1,24.00701633621976
蚬冈库,P2-1-01堆位,2,2,2,2025-06-27 02:01:14,1,27.656934911758718
蚬冈库,P2-1-01堆位,2,2,3,2025-06-27 02:01:14,1,26.193535402350484
蚬冈库,P2-1-01堆位,2,2,4,2025-06-27 02:01:14,1,26.12513449837631
蚬冈库,P2-1-01堆位,2,2,5,2025-06-27 02:01:14,1,25.228311733701503
蚬冈库,P2-1-01堆位,2,2,6,2025-06-27 02:01:14,1,24.936505015802563
蚬冈库,P2-1-01堆位,2,3,1,2025-06-27 02:01:14,1,18.55860865530796
蚬冈库,P2-1-01堆位,2,3,2,2025-06-27 02:01:14,1,24.00354677561079
蚬冈库,P2-1-01堆位,2,3,3,2025-06-27 02:01:14,1,17.116605303732012
蚬冈库,P2-1-01堆位,2,3,4,2025-06-27 02:01:14,1,17.173248701174295
蚬冈库,P2-1-01堆位,2,3,5,2025-06-27 02:01:14,1,17.173248701174295
蚬冈库,P2-1-01堆位,2,3,6,2025-06-27 02:01:14,1,18.003004004185726
蚬冈库,P2-1-01堆位,2,1,6,2025-06-27 02:01:14,1,27.864977280777715
蚬冈库,P2-1-01堆位,2,4,1,2025-06-27 02:01:14,1,20.359227266223133
蚬冈库,P2-1-01堆位,2,4,3,2025-06-27 02:01:14,1,17.82688592051656
蚬冈库,P2-1-01堆位,2,4,4,2025-06-27 02:01:14,1,18.04910094445534
蚬冈库,P2-1-01堆位,2,4,5,2025-06-27 02:01:14,1,18.68570837926716
蚬冈库,P2-1-01堆位,2,4,6,2025-06-27 02:01:14,1,20.076819828592363
蚬冈库,P2-1-01堆位,3,1,1,2025-06-27 02:01:14,1,27.474939723339805
蚬冈库,P2-1-01堆位,3,1,2,2025-06-27 02:01:14,1,27.8776877793309
蚬冈库,P2-1-01堆位,3,1,3,2025-06-27 02:01:14,1,27.864977280777715
蚬冈库,P2-1-01堆位,3,1,4,2025-06-27 02:01:14,1,27.502745117999883
蚬冈库,P2-1-01堆位,3,1,5,2025-06-27 02:01:14,1,27.502745117999883
蚬冈库,P2-1-01堆位,3,1,6,2025-06-27 02:01:14,1,28.391726236445216
蚬冈库,P2-1-01堆位,3,2,1,2025-06-27 02:01:14,1,22.811743323866725
蚬冈库,P2-1-01堆位,3,2,2,2025-06-27 02:01:14,1,24.94388555800944
蚬冈库,P2-1-01堆位,2,4,2,2025-06-27 02:01:14,1,17.050402503833876
蚬冈库,P2-1-01堆位,3,2,3,2025-06-27 02:01:14,1,25.222888687976045
蚬冈库,P2-1-01堆位,2,1,5,2025-06-27 02:01:14,1,27.502745117999883
