storepointId,storepointName,kdjd,kdwd,kqdz,storeId,storeName,line_no,layer_no,batch,temp,x,y,z,avg_in_temp,max_temp,min_temp,indoor_temp,indoor_humidity,outdoor_temp,outdoor_humidity
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,28,3,2025-07-26 08:30:32,18.50,9,3,4,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,28,4,2025-07-26 08:30:32,22.00,9,4,4,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,29,1,2025-07-26 08:30:32,31.50,8,1,4,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,29,2,2025-07-26 08:30:32,23.75,8,2,4,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,29,3,2025-07-26 08:30:32,18.25,8,3,4,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,29,4,2025-07-26 08:30:32,20.75,8,4,4,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,30,1,2025-07-26 08:30:32,31.50,7,1,4,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,30,2,2025-07-26 08:30:32,25.50,7,2,4,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,30,3,2025-07-26 08:30:32,22.50,7,3,4,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,30,4,2025-07-26 08:30:32,22.75,7,4,4,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,31,1,2025-07-26 08:30:32,31.25,6,1,4,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,31,2,2025-07-26 08:30:32,26.00,6,2,4,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,31,3,2025-07-26 08:30:32,23.50,6,3,4,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,31,4,2025-07-26 08:30:32,24.50,6,4,4,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,32,1,2025-07-26 08:30:32,31.50,5,1,4,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,32,2,2025-07-26 08:30:32,24.50,5,2,4,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,32,3,2025-07-26 08:30:32,18.50,5,3,4,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,32,4,2025-07-26 08:30:32,26.75,5,4,4,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,33,1,2025-07-26 08:30:32,31.50,4,1,4,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,33,2,2025-07-26 08:30:32,24.75,4,2,4,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,33,3,2025-07-26 08:30:32,19.00,4,3,4,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,33,4,2025-07-26 08:30:32,26.75,4,4,4,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,34,1,2025-07-26 08:30:32,31.50,3,1,4,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,34,2,2025-07-26 08:30:32,24.25,3,2,4,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,34,3,2025-07-26 08:30:32,18.75,3,3,4,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,34,4,2025-07-26 08:30:32,25.25,3,4,4,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,35,1,2025-07-26 08:30:32,31.25,2,1,4,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,35,2,2025-07-26 08:30:32,24.25,2,2,4,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,35,3,2025-07-26 08:30:32,18.75,2,3,4,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,35,4,2025-07-26 08:30:32,25.50,2,4,4,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,36,1,2025-07-26 08:30:32,31.25,1,1,4,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,36,2,2025-07-26 08:30:32,25.50,1,2,4,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,36,3,2025-07-26 08:30:32,23.75,1,3,4,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,36,4,2025-07-26 08:30:32,26.75,1,4,4,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,37,1,2025-07-26 08:30:32,31.25,9,1,5,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,37,2,2025-07-26 08:30:32,25.75,9,2,5,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,37,3,2025-07-26 08:30:32,22.00,9,3,5,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,37,4,2025-07-26 08:30:32,25.00,9,4,5,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,38,1,2025-07-26 08:30:32,31.50,8,1,5,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,38,2,2025-07-26 08:30:32,24.75,8,2,5,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,38,3,2025-07-26 08:30:32,18.50,8,3,5,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,38,4,2025-07-26 08:30:32,23.50,8,4,5,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,39,1,2025-07-26 08:30:32,31.50,7,1,5,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,39,2,2025-07-26 08:30:32,24.75,7,2,5,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,39,3,2025-07-26 08:30:32,19.00,7,3,5,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,39,4,2025-07-26 08:30:32,24.75,7,4,5,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,40,1,2025-07-26 08:30:32,31.50,6,1,5,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,40,2,2025-07-26 08:30:32,24.25,6,2,5,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,40,3,2025-07-26 08:30:32,18.50,6,3,5,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,40,4,2025-07-26 08:30:32,22.50,6,4,5,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,41,1,2025-07-26 08:30:32,31.50,5,1,5,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,41,2,2025-07-26 08:30:32,24.00,5,2,5,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,41,3,2025-07-26 08:30:32,18.50,5,3,5,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,41,4,2025-07-26 08:30:32,23.00,5,4,5,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,42,1,2025-07-26 08:30:32,31.00,4,1,5,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,42,2,2025-07-26 08:30:32,24.75,4,2,5,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,42,3,2025-07-26 08:30:32,24.75,4,3,5,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,42,4,2025-07-26 08:30:32,25.50,4,4,5,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,43,1,2025-07-26 08:30:32,31.50,3,1,5,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,43,2,2025-07-26 08:30:32,26.00,3,2,5,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,43,3,2025-07-26 08:30:32,21.50,3,3,5,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,43,4,2025-07-26 08:30:32,21.75,3,4,5,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,44,1,2025-07-26 08:30:32,31.50,2,1,5,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,44,2,2025-07-26 08:30:32,25.00,2,2,5,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,44,3,2025-07-26 08:30:32,19.00,2,3,5,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,44,4,2025-07-26 08:30:32,21.50,2,4,5,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,45,1,2025-07-26 08:30:32,31.50,1,1,5,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,45,2,2025-07-26 08:30:32,24.75,1,2,5,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,45,3,2025-07-26 08:30:32,21.75,1,3,5,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,45,4,2025-07-26 08:30:32,19.50,1,4,5,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,46,1,2025-07-26 08:30:32,31.50,9,1,6,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,46,2,2025-07-26 08:30:32,24.75,9,2,6,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,46,3,2025-07-26 08:30:32,21.25,9,3,6,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,46,4,2025-07-26 08:30:32,18.75,9,4,6,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,47,1,2025-07-26 08:30:32,31.50,8,1,6,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,47,2,2025-07-26 08:30:32,24.50,8,2,6,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,47,3,2025-07-26 08:30:32,18.25,8,3,6,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,47,4,2025-07-26 08:30:32,21.50,8,4,6,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,48,1,2025-07-26 08:30:32,31.50,7,1,6,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,48,2,2025-07-26 08:30:32,29.25,7,2,6,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,48,3,2025-07-26 08:30:32,28.00,7,3,6,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,48,4,2025-07-26 08:30:32,27.75,7,4,6,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,49,1,2025-07-26 08:30:32,31.25,6,1,6,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,49,2,2025-07-26 08:30:32,26.00,6,2,6,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,49,3,2025-07-26 08:30:32,27.75,6,3,6,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,49,4,2025-07-26 08:30:32,22.50,6,4,6,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,50,1,2025-07-26 08:30:32,31.50,5,1,6,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,50,2,2025-07-26 08:30:32,24.50,5,2,6,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,50,3,2025-07-26 08:30:32,25.25,5,3,6,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,50,4,2025-07-26 08:30:32,20.25,5,4,6,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,51,1,2025-07-26 08:30:32,31.50,4,1,6,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,51,2,2025-07-26 08:30:32,24.75,4,2,6,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,51,3,2025-07-26 08:30:32,20.00,4,3,6,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,51,4,2025-07-26 08:30:32,24.00,4,4,6,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,52,1,2025-07-26 08:30:32,31.50,3,1,6,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,52,2,2025-07-26 08:30:32,24.25,3,2,6,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,52,3,2025-07-26 08:30:32,20.25,3,3,6,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,52,4,2025-07-26 08:30:32,24.25,3,4,6,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,53,1,2025-07-26 08:30:32,31.50,2,1,6,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,53,2,2025-07-26 08:30:32,24.75,2,2,6,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,53,3,2025-07-26 08:30:32,19.75,2,3,6,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,53,4,2025-07-26 08:30:32,23.00,2,4,6,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,54,1,2025-07-26 08:30:32,31.50,1,1,6,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,54,2,2025-07-26 08:30:32,27.00,1,2,6,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,54,3,2025-07-26 08:30:32,24.00,1,3,6,25.14,31.75,18.25,31.5,37.38,30.31,73.13
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,54,4,2025-07-26 08:30:32,26.50,1,4,6,25.14,31.75,18.25,31.5,37.38,30.31,73.13
